Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Allano,Criciúma,2,BRA,FW,29-039,4,0,0,0,0,0,0,1,0,5,1,0,1,0.0,0.0,0.0,0,0,1,1,"100,0",0,2,0,2,0,2024-06-02
Yannick Bolasie,Criciúma,11,COD,LW,35-009,90,0,0,0,0,3,1,0,0,33,2,1,1,0.1,0.1,0.1,2,0,11,23,"47,8",3,20,3,1,0,2024-06-02
Matheusinho,Criciúma,17,BRA,RW,26-112,73,1,0,0,0,2,1,1,0,38,1,1,1,0.9,0.9,0.0,2,0,21,26,"80,8",4,25,2,4,2,2024-06-02
Arthur,Criciúma,45,BRA,RW,31-353,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,2,"50,0",0,3,0,1,0,2024-06-02
Marquinhos Gabriel,Criciúma,10,BRA,LM,33-317,90,0,0,0,0,3,1,0,0,41,0,1,2,0.1,0.1,0.2,5,0,22,26,"84,6",6,25,4,7,4,2024-06-02
Higor Meritão,Criciúma,5,BRA,CM,29-345,90,0,0,0,0,0,0,1,0,44,2,3,1,0.0,0.0,0.0,0,0,29,35,"82,9",2,26,1,3,2,2024-06-02
Barreto,Criciúma,88,BRA,RM,28-175,69,0,0,0,0,0,0,1,0,38,0,0,6,0.0,0.0,0.0,0,0,19,27,"70,4",2,20,0,2,2,2024-06-02
Ronald,Criciúma,6,BRA,RM,26-350,21,0,0,0,0,0,0,1,0,9,1,0,0,0.0,0.0,0.0,0,0,6,6,"100,0",1,6,1,0,0,2024-06-02
Marcelo Hermes,Criciúma,22,BRA,LB,29-122,90,0,0,0,0,0,0,0,0,47,2,3,2,0.0,0.0,0.0,1,0,18,32,"56,3",2,15,0,0,0,2024-06-02
Wilker Ángel,Criciúma,4,VEN,CB,31-076,90,0,0,0,0,1,1,0,0,34,1,0,1,0.0,0.0,0.0,0,0,17,25,"68,0",0,16,0,0,0,2024-06-02
Rodrigo Fagundes,Criciúma,150,BRA,CB,37-084,90,0,0,0,0,0,0,1,0,37,1,1,2,0.0,0.0,0.0,0,0,17,28,"60,7",1,13,0,0,0,2024-06-02
Claudinho,Criciúma,27,BRA,RB,23-252,72,0,0,0,0,2,0,0,0,34,0,0,1,0.1,0.1,0.0,4,1,17,26,"65,4",2,12,1,1,1,2024-06-02
Jonathan,Criciúma,13,BRA,RB,31-282,18,0,0,0,0,0,0,0,0,8,1,0,1,0.0,0.0,0.0,0,0,6,6,"100,0",0,7,0,0,0,2024-06-02
Gustavo,Criciúma,1,BRA,GK,31-084,90,0,0,0,0,0,0,1,0,33,0,0,0,0.0,0.0,0.0,0,0,23,30,"76,7",0,12,0,0,0,2024-06-02
Rony,Palmeiras,10,BRA,FW,29-022,90,0,0,0,0,3,1,0,0,29,1,0,0,0.6,0.6,0.0,4,0,12,21,"57,1",0,12,2,2,0,2024-06-02
Romulo,Palmeiras,20,BRA,LW,22-239,45,0,0,0,0,0,0,0,0,12,3,0,0,0.0,0.0,0.0,1,0,6,6,"100,0",0,9,1,2,0,2024-06-02
Luis Guilherme,Palmeiras,31,BRA,RW,18-114,45,0,0,0,0,3,0,0,0,30,1,0,0,0.2,0.2,0.1,2,1,17,24,"70,8",3,17,3,2,1,2024-06-02
Estevão,Palmeiras,41,BRA,RW,18-039,45,0,0,0,0,1,0,0,0,23,2,0,1,0.0,0.0,0.0,3,0,7,13,"53,8",1,10,0,4,1,2024-06-02
Lázaro,Palmeiras,17,BRA,LW,22-082,45,1,0,0,0,4,1,0,0,21,0,0,1,0.8,0.8,0.0,1,0,12,16,"75,0",3,13,3,1,1,2024-06-02
Raphael Veiga,Palmeiras,23,BRA,AM,28-349,81,0,0,0,0,3,1,0,0,43,0,0,2,0.2,0.2,0.0,8,0,27,37,"73,0",8,19,1,2,1,2024-06-02
Gabriel Menino,Palmeiras,25,BRA,AM,23-247,9,0,0,0,0,2,1,0,0,9,1,0,0,0.1,0.1,0.1,5,0,6,6,"100,0",3,4,1,2,1,2024-06-02
Aníbal Moreno,Palmeiras,5,ARG,DM,25-020,71,0,0,0,0,4,0,0,0,58,2,3,0,0.1,0.1,0.0,1,1,39,49,"79,6",8,24,0,2,0,2024-06-02
Zé Rafael,Palmeiras,8,BRA,DM,30-352,19,0,0,0,0,0,0,1,0,11,0,0,0,0.0,0.0,0.0,0,0,7,9,"77,8",1,6,2,1,0,2024-06-02
Richard Ríos,Palmeiras,27,COL,DM,24-000,90,0,0,0,0,1,0,0,0,61,4,1,1,0.0,0.0,0.0,2,0,41,51,"80,4",7,28,4,5,2,2024-06-02
Joaquín Piquerez,Palmeiras,22,URU,LB,25-283,75,0,0,0,0,0,0,0,0,48,1,1,4,0.0,0.0,0.5,3,0,26,40,"65,0",7,22,1,1,1,2024-06-02
Caio Paulista,Palmeiras,16,BRA,LB,26-022,15,0,0,0,0,0,0,1,0,12,0,0,0,0.0,0.0,0.0,0,0,8,10,"80,0",1,5,1,2,0,2024-06-02
Murilo Cerqueira,Palmeiras,26,BRA,CB,27-067,90,0,0,0,0,1,0,0,0,57,0,2,0,0.0,0.0,0.0,1,0,39,48,"81,3",11,31,2,0,0,2024-06-02
Gustavo Gómez,Palmeiras,15,PAR,CB,31-027,90,1,1,1,1,0,0,1,0,57,1,1,2,0.8,0.0,0.7,4,1,44,53,"83,0",3,20,0,1,1,2024-06-02
Marcos Rocha,Palmeiras,2,BRA,RB,35-174,90,0,0,0,0,0,0,0,0,85,1,1,1,0.0,0.0,0.2,7,0,63,79,"79,7",4,31,1,1,1,2024-06-02
Wéverton,Palmeiras,21,BRA,GK,36-172,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,21,27,"77,8",0,14,0,0,0,2024-06-02
Hulk,Atlético Mineiro,7,BRA,FW,37-313,88,1,0,0,0,5,1,0,0,25,0,0,0,0.2,0.2,0.0,2,1,11,19,"57,9",0,14,0,0,0,2024-06-02
Carlos Eduardo,Atlético Mineiro,42,BRA,FW,20-009,2,0,0,0,0,0,0,0,0,4,2,0,0,0.0,0.0,0.0,1,0,2,2,"100,0",1,1,1,0,0,2024-06-02
Paulinho,Atlético Mineiro,10,BRA,"FW,WB",23-323,88,0,0,0,0,2,2,0,0,45,0,0,1,0.1,0.1,0.0,1,0,35,39,"89,7",4,27,3,1,1,2024-06-02
Alan Kardec,Atlético Mineiro,14,BRA,WB,35-142,2,0,0,0,0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,"0,0",0,0,0,0,0,2024-06-02
Federico Zaracho,Atlético Mineiro,15,ARG,CM,26-084,73,0,0,0,0,0,0,0,0,35,3,1,1,0.0,0.0,0.1,5,1,23,25,"92,0",2,11,0,4,0,2024-06-02
Pedrinho,Atlético Mineiro,38,BRA,"FW,CM",26-050,17,0,0,0,0,0,0,1,0,12,1,0,0,0.0,0.0,0.2,1,0,5,9,"55,6",1,8,0,1,0,2024-06-02
Rodrigo Battaglia,Atlético Mineiro,21,ARG,CM,32-326,90,0,0,0,0,1,0,1,0,69,4,1,0,0.0,0.0,0.0,3,0,56,62,"90,3",6,38,1,1,1,2024-06-02
Alan Franco,Atlético Mineiro,23,ECU,CM,25-286,90,0,0,0,0,0,0,1,0,70,2,3,0,0.0,0.0,0.0,2,0,58,65,"89,2",8,36,0,0,0,2024-06-02
Gustavo Scarpa,Atlético Mineiro,6,BRA,WB,30-149,90,0,0,0,0,2,0,1,0,75,2,0,0,0.1,0.1,0.1,5,0,43,66,"65,2",3,41,6,1,1,2024-06-02
Alisson,Atlético Mineiro,45,BRA,WB,18-255,73,0,0,0,0,2,0,0,0,49,0,0,0,0.0,0.0,0.0,2,0,30,41,"73,2",3,36,7,4,3,2024-06-02
Eduardo Vargas,Atlético Mineiro,11,CHI,"CM,WB",34-195,17,0,0,0,0,2,0,0,0,8,0,0,0,0.4,0.4,0.0,4,0,5,5,"100,0",0,6,1,2,2,2024-06-02
Guilherme Arana,Atlético Mineiro,13,BRA,CB,27-049,90,0,0,0,0,2,0,1,0,94,3,2,0,0.0,0.0,0.0,5,0,73,82,"89,0",11,55,1,0,0,2024-06-02
Bruno Fuchs,Atlético Mineiro,3,BRA,CB,25-062,90,0,0,0,0,0,0,0,0,104,1,1,1,0.0,0.0,0.0,5,0,88,95,"92,6",9,67,0,1,1,2024-06-02
Renzo Saravia,Atlético Mineiro,26,ARG,CB,30-352,90,0,0,0,0,4,0,0,0,103,1,2,2,0.1,0.1,0.1,4,0,80,89,"89,9",15,63,0,1,1,2024-06-02
Éverson,Atlético Mineiro,22,BRA,GK,33-316,90,0,0,0,0,0,0,1,0,25,0,0,0,0.0,0.0,0.0,0,0,23,25,"92,0",0,14,0,0,0,2024-06-02
Thaciano,Bahia,16,BRA,FW,29-021,56,0,0,0,0,1,0,1,0,13,0,0,1,0.1,0.1,0.0,3,0,7,8,"87,5",0,3,0,1,0,2024-06-02
Ademir Santos,Bahia,7,BRA,"RM,FW",29-107,34,1,0,0,0,1,1,0,0,9,0,0,1,0.0,0.0,0.0,1,0,3,6,"50,0",0,5,2,1,1,2024-06-02
Everaldo Stum,Bahia,9,BRA,FW,32-333,64,0,0,0,0,2,1,0,0,26,0,0,1,0.1,0.1,0.0,1,0,7,14,"50,0",1,19,2,4,1,2024-06-02
Oscar Estupiñan,Bahia,29,COL,FW,27-156,26,0,1,0,0,0,0,1,0,12,0,0,0,0.0,0.0,0.0,1,1,5,8,"62,5",1,7,0,1,0,2024-06-02
Cauly Oliveira Souza,Bahia,8,BRA,AM,28-261,64,0,0,0,0,1,0,0,0,39,0,1,1,0.0,0.0,0.1,4,0,23,30,"76,7",3,17,2,4,3,2024-06-02
Carlos de Pena,Bahia,14,URU,CM,32-083,26,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,1,1,8,16,"50,0",4,8,0,0,0,2024-06-02
Jean Lucas,Bahia,6,BRA,"LM,CM",25-346,90,0,0,0,0,2,0,0,0,25,1,0,1,0.1,0.1,0.0,2,0,15,19,"78,9",1,14,1,2,1,2024-06-02
Everton Ribeiro,Bahia,10,BRA,RM,35-053,64,0,0,0,0,1,0,0,0,33,1,2,0,0.0,0.0,0.1,2,0,25,28,"89,3",2,21,1,0,0,2024-06-02
Biel,Bahia,11,BRA,LM,23-062,26,0,0,0,0,0,0,1,0,7,0,0,2,0.0,0.0,0.0,0,0,2,2,"100,0",0,5,0,0,0,2024-06-02
Caio Alexandre,Bahia,19,BRA,DM,25-099,82,0,0,0,0,0,0,0,0,42,2,0,3,0.0,0.0,0.0,0,0,29,32,"90,6",2,20,1,0,0,2024-06-02
Rezende,Bahia,5,BRA,DM,29-152,8,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-06-02
Luciano Juba,Bahia,46,BRA,LB,24-278,90,0,0,0,0,1,0,0,0,49,1,0,0,0.1,0.1,0.1,1,0,26,40,"65,0",2,21,1,1,1,2024-06-02
Kanu,Bahia,4,BRA,CB,27-087,90,0,0,0,0,0,0,0,0,43,2,0,1,0.0,0.0,0.0,0,0,30,34,"88,2",0,21,0,0,0,2024-06-02
Gabriel,Bahia,3,BRA,CB,23-027,90,0,0,0,0,0,0,1,0,29,2,0,0,0.0,0.0,0.0,0,0,19,26,"73,1",1,10,0,0,0,2024-06-02
Santiago Arias,Bahia,13,COL,RB,32-141,90,0,0,0,0,0,0,0,0,48,0,0,4,0.0,0.0,0.0,1,0,34,40,"85,0",8,18,1,0,0,2024-06-02
Marcos Felipe,Bahia,22,BRA,GK,28-050,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,36,53,"67,9",0,25,0,0,0,2024-06-02
Pablo Vegetti,Vasco da Gama,99,ARG,FW,35-231,90,1,0,0,0,1,1,1,0,27,0,0,0,0.1,0.1,0.0,0,0,15,23,"65,2",0,5,0,0,0,2024-06-02
Dimitri Payet,Vasco da Gama,10,FRA,"AM,LM",37-065,58,0,0,0,0,0,0,0,0,24,2,0,0,0.0,0.0,0.0,0,0,16,21,"76,2",3,11,0,2,2,2024-06-02
Bruno Praxedes,Vasco da Gama,21,BRA,RM,22-115,25,0,0,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.0,0,0,4,7,"57,1",0,3,0,0,0,2024-06-02
Victor Luis,Vasco da Gama,12,BRA,LM,30-345,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-06-02
Rayan Vitor,Vasco da Gama,77,BRA,AM,17-304,45,0,0,0,0,1,1,0,0,15,1,0,1,0.0,0.0,0.0,1,1,7,12,"58,3",0,7,1,1,0,2024-06-02
Rossi,Vasco da Gama,31,BRA,"LM,RM",31-041,45,0,0,0,0,0,0,0,0,12,1,1,0,0.0,0.0,0.0,0,0,7,9,"77,8",3,4,0,0,0,2024-06-02
Juan Sforza,Vasco da Gama,20,ARG,CM,22-109,58,0,0,0,0,0,0,0,0,24,1,1,1,0.0,0.0,0.0,0,0,15,17,"88,2",0,9,0,0,0,2024-06-02
Paulo Henrique,Vasco da Gama,96,BRA,RB,27-313,32,0,0,0,0,0,0,0,0,9,0,2,0,0.0,0.0,0.0,0,0,4,7,"57,1",0,4,1,0,0,2024-06-02
Pablo Galdames Millán,Vasco da Gama,27,CHI,CM,27-155,90,0,1,0,0,0,0,0,0,36,2,0,1,0.0,0.0,0.1,1,1,24,28,"85,7",5,15,0,1,0,2024-06-02
Lucas Piton,Vasco da Gama,6,BRA,"LB,WB",23-237,90,0,0,0,0,0,0,0,0,30,1,0,1,0.0,0.0,0.0,0,0,15,21,"71,4",1,10,0,1,1,2024-06-02
José Luis Rodríguez Bebanz,Vasco da Gama,2,URU,"WB,RB",27-080,58,0,0,0,0,0,0,0,0,38,4,1,1,0.0,0.0,0.0,0,0,11,24,"45,8",2,8,1,0,0,2024-06-02
Zé Gabriel,Vasco da Gama,23,BRA,CM,25-133,32,0,0,0,0,0,0,1,0,10,0,0,0,0.0,0.0,0.0,0,0,4,8,"50,0",0,5,1,1,1,2024-06-02
Léo Pelé,Vasco da Gama,3,BRA,CB,28-088,90,0,0,0,0,0,0,0,0,30,1,1,6,0.0,0.0,0.0,0,0,12,16,"75,0",0,8,0,0,0,2024-06-02
João Victor,Vasco da Gama,38,BRA,CB,25-321,44,0,0,0,0,0,0,0,1,13,2,0,0,0.0,0.0,0.0,0,0,11,11,"100,0",2,5,0,0,0,2024-06-02
Maicon,Vasco da Gama,4,BRA,CB,35-262,90,0,0,0,0,0,0,0,0,35,2,1,1,0.0,0.0,0.0,1,0,16,25,"64,0",0,15,0,0,0,2024-06-02
Léo Jardim,Vasco da Gama,1,BRA,GK,29-074,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,14,26,"53,8",0,16,0,0,0,2024-06-02
Pedro,Flamengo,9,BRA,FW,26-348,79,1,1,0,0,4,2,0,0,28,1,0,0,1.1,1.1,0.2,5,1,16,17,"94,1",2,15,0,2,0,2024-06-02
Gabriel Barbosa,Flamengo,99,BRA,FW,27-277,11,1,0,0,0,1,1,0,0,8,0,0,0,0.9,0.9,0.0,0,0,6,6,"100,0",1,6,1,1,0,2024-06-02
Everton Soares,Flamengo,11,BRA,LW,28-072,68,1,2,0,0,6,5,0,0,38,1,0,0,0.2,0.2,1.2,4,2,21,25,"84,0",2,30,3,6,1,2024-06-02
Bruno Henrique,Flamengo,27,BRA,LW,33-155,22,1,0,0,0,2,2,0,0,14,1,0,0,0.2,0.2,0.0,0,0,6,9,"66,7",1,8,1,0,0,2024-06-02
Gerson,Flamengo,8,BRA,RW,27-013,79,0,0,0,0,6,1,0,0,60,0,0,1,0.5,0.5,0.0,7,3,46,51,"90,2",3,38,2,2,0,2024-06-02
Luiz Araújo,Flamengo,7,BRA,RW,28-000,11,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,1,1,12,12,"100,0",2,6,0,0,0,2024-06-02
Giorgian De Arrascaeta,Flamengo,14,URU,AM,30-001,90,1,2,0,0,4,2,0,0,104,1,0,0,0.6,0.6,0.3,12,4,88,95,"92,6",12,56,3,2,2,2024-06-02
Nicolás De La Cruz,Flamengo,18,URU,DM,27-001,90,0,0,0,0,4,3,0,0,113,1,0,1,0.1,0.1,0.2,11,1,89,100,"89,0",15,64,3,0,0,2024-06-02
Allan,Flamengo,21,BRA,DM,27-091,39,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,4,0,31,33,"93,9",7,22,0,0,0,2024-06-02
Erick Pulgar,Flamengo,5,CHI,DM,30-139,51,0,0,0,0,0,0,0,0,70,1,1,1,0.0,0.0,0.0,1,0,55,61,"90,2",6,29,0,0,0,2024-06-02
Matías Viña,Flamengo,17,URU,LB,26-206,90,0,0,0,0,1,0,0,0,80,0,1,0,0.0,0.0,0.3,6,0,59,70,"84,3",6,37,1,4,3,2024-06-02
David Luiz,Flamengo,23,BRA,CB,37-041,90,1,0,0,0,1,1,0,0,70,0,1,0,0.2,0.2,0.0,2,0,60,64,"93,8",1,32,0,0,0,2024-06-02
Fabrício Bruno,Flamengo,15,BRA,CB,28-111,90,0,0,0,0,0,0,0,0,70,0,2,0,0.0,0.0,0.0,0,0,61,64,"95,3",4,32,0,0,0,2024-06-02
Guillermo Varela,Flamengo,2,URU,RB,31-070,79,0,0,0,0,1,1,0,0,61,1,1,0,0.0,0.0,0.3,2,0,53,57,"93,0",3,28,0,1,0,2024-06-02
Wesley,Flamengo,43,BRA,RB,20-270,11,0,1,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.9,0,0,5,6,"83,3",0,3,0,0,0,2024-06-02
Agustín Rossi,Flamengo,1,ARG,GK,28-286,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,22,23,"95,7",0,10,0,0,0,2024-06-02
Jonathan Calleri,São Paulo,9,ARG,FW,30-253,82,1,0,0,0,2,1,0,0,28,1,0,1,0.2,0.2,0.0,2,0,14,20,"70,0",2,20,1,0,0,2024-06-02
André Silva,São Paulo,17,BRA,FW,26-365,8,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,2,0,0,0,2024-06-02
Lucas Moura,São Paulo,7,BRA,FW,31-294,74,1,0,0,0,2,1,0,0,46,2,4,0,0.1,0.1,0.0,2,0,34,38,"89,5",3,36,4,5,3,2024-06-02
Michel Araujo,São Paulo,15,URU,FW,27-248,16,0,0,0,0,1,0,0,0,20,0,0,1,0.0,0.0,0.0,1,0,14,15,"93,3",1,12,1,0,0,2024-06-02
Rodrigo Nestor,São Paulo,11,BRA,LM,23-298,90,0,0,0,0,3,1,0,0,62,0,1,1,0.1,0.1,0.0,1,0,45,55,"81,8",5,38,5,0,0,2024-06-02
Alisson,São Paulo,25,BRA,CM,30-343,90,0,0,0,0,0,0,1,0,76,2,2,0,0.0,0.0,0.0,2,0,65,70,"92,9",6,49,2,0,0,2024-06-02
Damián Bobadilla,São Paulo,21,PAR,CM,22-327,45,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,1,0,13,15,"86,7",1,13,0,0,0,2024-06-02
Luiz Gustavo,São Paulo,16,BRA,CM,36-315,45,0,0,0,0,0,0,0,0,43,1,1,0,0.0,0.0,0.1,2,0,37,40,"92,5",4,30,1,0,0,2024-06-02
Juan Santos,São Paulo,31,BRA,RM,22-088,90,0,0,0,0,1,0,0,0,43,1,1,3,0.0,0.0,0.0,3,1,22,29,"75,9",3,26,2,2,1,2024-06-02
Welington,São Paulo,6,BRA,LB,23-104,90,0,1,0,0,1,1,0,0,87,2,0,1,0.0,0.0,0.2,3,1,73,78,"93,6",9,60,4,5,3,2024-06-02
Alan Franco,São Paulo,28,ARG,CB,27-235,90,0,1,0,0,0,0,1,0,76,0,0,0,0.0,0.0,0.1,1,1,67,72,"93,1",1,63,0,0,0,2024-06-02
Robert Arboleda,São Paulo,5,ECU,CB,32-224,45,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,1,1,28,30,"93,3",0,16,0,0,0,2024-06-02
Diego,São Paulo,4,BRA,CB,24-317,45,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.0,0,0,41,44,"93,2",2,34,0,0,0,2024-06-02
João Moreira,São Paulo,30,POR,RB,20-012,43,0,0,0,0,0,0,0,0,32,2,1,0,0.0,0.0,0.0,0,0,18,25,"72,0",0,17,1,0,0,2024-06-02
Nahuel Ferraresi,São Paulo,32,VEN,RB,25-196,47,0,0,0,0,1,0,0,0,51,3,0,0,0.0,0.0,0.0,1,0,41,47,"87,2",4,33,2,1,1,2024-06-02
Rafael Pires,São Paulo,23,BRA,GK,34-345,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,30,35,"85,7",0,19,0,0,0,2024-06-02
Rafael Silva,Cruzeiro,8,BRA,FW,32-059,45,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,2,0,5,5,"100,0",0,5,1,0,0,2024-06-02
Kaiki,Cruzeiro,6,BRA,LB,21-086,45,0,0,0,0,1,0,1,0,32,2,1,0,0.0,0.0,0.0,2,0,22,23,"95,7",1,14,1,4,1,2024-06-02
Gabriel Veron,Cruzeiro,30,BRA,AM,21-273,53,0,0,0,0,2,0,0,0,20,0,0,0,0.1,0.1,0.0,1,0,12,16,"75,0",3,12,0,0,0,2024-06-02
Ramiro Benetti,Cruzeiro,17,BRA,"RM,AM",31-011,37,0,0,0,0,0,0,0,0,29,0,2,0,0.0,0.0,0.0,0,0,19,23,"82,6",0,10,0,0,0,2024-06-02
Matheus Pereira,Cruzeiro,10,POR,AM,28-028,90,0,0,0,0,2,1,0,0,63,0,0,0,0.1,0.1,0.0,2,0,45,56,"80,4",3,30,3,6,3,2024-06-02
Álvaro Barreal,Cruzeiro,21,ARG,"LM,AM,LB",23-290,68,0,0,0,0,1,0,1,0,51,1,0,2,0.1,0.1,0.0,4,0,31,43,"72,1",5,22,1,1,0,2024-06-02
Vitor Hugo Amorim,Cruzeiro,22,BRA,AM,20-105,22,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,8,10,"80,0",0,5,1,0,0,2024-06-02
Lucas Romero,Cruzeiro,29,ARG,"CM,LM",30-045,80,0,0,0,0,0,0,0,0,70,0,0,0,0.0,0.0,0.0,1,0,66,68,"97,1",2,33,0,0,0,2024-06-02
Robert,Cruzeiro,80,BRA,LM,19-050,10,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,1,0,0,0,2024-06-02
Lucas Silva,Cruzeiro,16,BRA,RM,31-107,53,0,0,0,0,1,0,0,0,37,0,1,0,0.0,0.0,0.1,2,0,27,31,"87,1",1,12,1,1,1,2024-06-02
João Pedro,Cruzeiro,55,BRA,"FW,RM",21-121,37,0,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,5,"60,0",0,5,0,1,0,2024-06-02
Marlon,Cruzeiro,3,BRA,LB,27-013,37,0,0,0,0,0,0,0,1,25,0,0,0,0.0,0.0,0.1,1,0,19,22,"86,4",4,9,0,0,0,2024-06-02
João Marcelo,Cruzeiro,43,BRA,CB,23-355,90,0,0,0,0,0,0,0,0,68,0,2,1,0.0,0.0,0.0,1,0,60,62,"96,8",5,27,0,0,0,2024-06-02
Zé Ivaldo,Cruzeiro,5,BRA,CB,27-102,90,0,0,0,0,1,1,0,0,60,2,0,1,0.1,0.1,0.0,1,0,39,50,"78,0",4,23,1,0,0,2024-06-02
William,Cruzeiro,12,BRA,RB,29-060,90,0,0,0,0,1,0,0,0,64,1,1,1,0.1,0.1,0.1,1,0,41,50,"82,0",3,18,0,4,2,2024-06-02
Anderson,Cruzeiro,98,BRA,GK,26-089,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,29,"93,1",0,14,0,0,0,2024-06-02
Renato Kayser,Fortaleza,79,BRA,FW,28-106,77,0,0,0,0,1,0,0,0,33,2,0,2,0.0,0.0,0.0,2,0,18,20,"90,0",0,20,1,1,0,2024-06-02
Juan Martín Lucero,Fortaleza,9,ARG,FW,32-185,13,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.1,2,0,4,4,"100,0",1,4,1,1,1,2024-06-02
Breno,Fortaleza,26,BRA,LW,28-130,78,0,0,0,0,3,1,0,0,38,0,0,0,0.1,0.1,0.0,2,0,23,31,"74,2",1,28,5,3,1,2024-06-02
Moises,Fortaleza,21,BRA,LW,27-274,12,0,0,0,0,3,2,0,0,10,0,0,0,0.9,0.9,0.0,0,0,2,6,"33,3",0,7,3,1,0,2024-06-02
Imanol Machuca,Fortaleza,39,ARG,RW,24-139,61,0,1,0,0,0,0,0,0,30,2,0,0,0.0,0.0,0.2,2,1,18,21,"85,7",0,17,0,4,0,2024-06-02
Tomas Pochettino,Fortaleza,7,ARG,RW,28-122,29,0,0,0,0,1,0,0,0,18,2,0,0,0.0,0.0,0.0,1,0,5,12,"41,7",0,10,0,2,0,2024-06-02
Leandro Emmanuel Martínez,Fortaleza,8,ARG,LM,29-364,90,0,0,0,0,1,0,1,0,51,3,2,1,0.0,0.0,0.0,3,1,36,40,"90,0",3,32,2,2,2,2024-06-02
Pedro Borges,Fortaleza,28,BRA,CM,27-091,61,0,0,0,0,0,0,1,0,51,5,0,0,0.0,0.0,0.0,3,0,39,41,"95,1",6,27,0,0,0,2024-06-02
José Welison,Fortaleza,17,BRA,CM,29-083,29,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.5,1,0,7,8,"87,5",1,3,0,1,0,2024-06-02
Hércules,Fortaleza,35,BRA,RM,23-226,90,0,0,0,0,0,0,0,0,49,4,0,0,0.0,0.0,0.3,3,0,31,40,"77,5",6,29,0,1,1,2024-06-02
Felipe Jonatan,Fortaleza,36,BRA,LB,26-108,84,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,0,0,23,29,"79,3",1,13,0,2,1,2024-06-02
Bruno Pacheco,Fortaleza,6,BRA,LB,32-177,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,"0,0",0,1,0,0,0,2024-06-02
Tomás Cardona,Fortaleza,25,ARG,CB,28-236,90,0,0,0,0,0,0,0,0,66,0,2,2,0.0,0.0,0.0,0,0,40,55,"72,7",1,39,0,0,0,2024-06-02
Benjamín Kuscevic,Fortaleza,13,CHI,CB,28-031,90,1,0,0,0,1,1,0,0,69,1,0,2,0.2,0.2,0.0,0,0,44,56,"78,6",0,35,0,1,0,2024-06-02
Guilherme Tinga,Fortaleza,2,BRA,RB,30-275,90,0,0,0,0,0,0,0,0,75,4,0,0,0.0,0.0,0.0,1,0,47,64,"73,4",6,37,3,0,0,2024-06-02
João Ricardo Riedi,Fortaleza,1,BRA,GK,35-270,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,24,37,"64,9",0,21,0,0,0,2024-06-02
Pablo,Athletico Paranaense,92,BRA,FW,31-345,45,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,1,0,9,11,"81,8",1,6,0,0,0,2024-06-02
Julimar,Athletico Paranaense,20,BRA,FW,23-129,45,0,0,0,0,1,1,0,0,29,3,0,0,0.0,0.0,0.0,2,0,19,24,"79,2",4,17,2,1,1,2024-06-02
